model_name,dataset,example_id,temperature,perturbation_type,perturbation_position,perturbed_question,gold_answer,clean_answer,clean_cot,perturbed_answer,perturbed_cot,clean_correct,perturbed_correct,apa,similarity,collapse,semantic_drift,recovery,faithfulness_risk,faithfulness_support,faithfulness_contradiction,faithfulness_method
mock-baseline,strategyqa,strategyqa_0002,0.0,semantic_distractor,middle,Can humans breathe underwater without equipment? Context note: A nearby city opened a new museum last year.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,semantic_distractor,end,Can humans breathe underwater without equipment? Context note: A nearby city opened a new museum last year.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,intermediate_wrong_step,beginning,Interim claim: adding both sides gives 17 before simplification. Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,intermediate_wrong_step,middle,Can humans breathe underwater without equipment? Interim claim: adding both sides gives 17 before simplification.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,intermediate_wrong_step,end,Can humans breathe underwater without equipment? Interim claim: adding both sides gives 17 before simplification.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,skipped_step,beginning,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,skipped_step,middle,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,skipped_step,end,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,contradictory_evidence,beginning,Additional statement: one source now says the opposite condition is true. Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,contradictory_evidence,middle,Can humans breathe underwater without equipment? Additional statement: one source now says the opposite condition is true.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,contradictory_evidence,end,Can humans breathe underwater without equipment? Additional statement: one source now says the opposite condition is true.,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,unit_value_change,beginning,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,unit_value_change,middle,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,strategyqa,strategyqa_0002,0.0,unit_value_change,end,Can humans breathe underwater without equipment?,no,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,lexical_paraphrase,beginning,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,lexical_paraphrase,middle,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,lexical_paraphrase,end,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,semantic_distractor,beginning,Context note: A nearby city opened a new museum last year. The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,semantic_distractor,middle,The image shows two apples and Context note: A nearby city opened a new museum last year. one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,semantic_distractor,end,The image shows two apples and one banana. Which fruit appears more often? Context note: A nearby city opened a new museum last year.,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,intermediate_wrong_step,beginning,Interim claim: adding both sides gives 17 before simplification. The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,intermediate_wrong_step,middle,The image shows two apples and Interim claim: adding both sides gives 17 before simplification. one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,intermediate_wrong_step,end,The image shows two apples and one banana. Which fruit appears more often? Interim claim: adding both sides gives 17 before simplification.,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,skipped_step,beginning,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,skipped_step,middle,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,skipped_step,end,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,contradictory_evidence,beginning,Additional statement: one source now says the opposite condition is true. The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,contradictory_evidence,middle,The image shows two apples and Additional statement: one source now says the opposite condition is true. one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,contradictory_evidence,end,The image shows two apples and one banana. Which fruit appears more often? Additional statement: one source now says the opposite condition is true.,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,unit_value_change,beginning,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,unit_value_change,middle,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0001,0.0,unit_value_change,end,The image shows two apples and one banana. Which fruit appears more often?,apple,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,lexical_paraphrase,beginning,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,lexical_paraphrase,middle,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,lexical_paraphrase,end,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,semantic_distractor,beginning,Context note: A nearby city opened a new museum last year. The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,semantic_distractor,middle,The image shows a red car and Context note: A nearby city opened a new museum last year. a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,semantic_distractor,end,The image shows a red car and a blue bike. Which object is blue? Context note: A nearby city opened a new museum last year.,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,intermediate_wrong_step,beginning,Interim claim: adding both sides gives 17 before simplification. The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,intermediate_wrong_step,middle,The image shows a red car and Interim claim: adding both sides gives 17 before simplification. a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,intermediate_wrong_step,end,The image shows a red car and a blue bike. Which object is blue? Interim claim: adding both sides gives 17 before simplification.,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,skipped_step,beginning,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,skipped_step,middle,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,skipped_step,end,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,contradictory_evidence,beginning,Additional statement: one source now says the opposite condition is true. The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,contradictory_evidence,middle,The image shows a red car and Additional statement: one source now says the opposite condition is true. a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,contradictory_evidence,end,The image shows a red car and a blue bike. Which object is blue? Additional statement: one source now says the opposite condition is true.,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,0.0,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,unit_value_change,beginning,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,unit_value_change,middle,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
mock-baseline,mmcot,mmcot_0002,0.0,unit_value_change,end,The image shows a red car and a blue bike. Which object is blue?,bike,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,mock_answer,Step 1: parse constraints. Step 2: reason over entities. Step 3: produce final answer.,False,False,True,1.0,0.0,1.0,,0.65,0.5,0.0,heuristic
